timestamp,TP9,AF7,AF8,TP10,Valence,Arousal
0.0,-6.003315610894942e-05,-4.538836233157856e-05,-4.1015467997253384e-05,0.0001630724997940032,6.5714,4.2143
0.00390625,-3.855021213092242e-05,2.5869271519035607e-05,2.41999250476843e-06,0.00014109063498588537,6.5714,4.2143
0.0078125,-5.759724852674145e-05,1.2691891947814127e-05,1.0725556911573953e-05,0.00016747474241245134,6.5714,4.2143
0.01171875,-6.640173376363776e-05,-4.245353391927979e-05,-3.077291683833068e-05,0.00019969915837949183,6.5714,4.2143
0.015625,-5.7127675980773646e-05,1.9031121318379477e-05,-3.467623862668805e-05,0.00016991064999465934,6.5714,4.2143
0.01953125,-7.567579154650188e-05,-3.420316035706129e-06,9.258142705424568e-06,0.00018065212198367281,6.5714,4.2143
0.0234375,-9.128907869993135e-05,-8.298351429312582e-05,-6.833872051575495e-05,0.0002050698943739986,6.5714,4.2143
0.02734375,-3.711214620889602e-05,-9.032058532387276e-05,-5.5161340944533466e-05,0.00017674880019531545,6.5714,4.2143
0.03125,-3.0273996008239887e-05,-1.3193294648661038e-05,1.806262794232088e-05,0.00021677985973907069,6.5714,4.2143
0.03515625,-8.688683608148318e-05,1.3660385323872723e-05,-2.0999938225375768e-05,0.00020360248016784921,6.5714,4.2143
0.0390625,-7.46779498863203e-05,2.41999250476843e-06,-6.346690535133899e-05,0.0001811510428137636,6.5714,4.2143
0.04296875,-5.906466273289083e-05,2.918913334859219e-06,1.0725556911573953e-05,0.00025730984011291673,6.5714,4.2143
0.046875,-6.150057031509881e-05,-5.759724852674145e-05,-5.885571902037092e-06,0.00028563093429159986,6.5714,4.2143
0.05078125,-5.7127675980773646e-05,-9.178799953002214e-05,-8.788467774166477e-05,0.00023386056109864954,6.5714,4.2143
0.0546875,-3.904913296101321e-05,8.289649329365972e-06,-5.075909832608531e-05,0.00022898874593423355,6.5714,4.2143
0.05859375,-6.24984119752804e-05,-6.24984119752804e-05,-1.2224801272602441e-05,0.0002807591191271839,6.5714,4.2143
0.0625,-9.61902421484703e-05,-5.566026177462426e-05,-2.3465194091706733e-05,0.0003100487066819257,6.5714,4.2143
0.06640625,-6.346690535133899e-05,-5.386651071946303e-06,-6.833872051575495e-05,0.0002890353352498665,6.5714,4.2143
0.0703125,-2.980442346227208e-05,-8.641726353551539e-05,-5.319500590829329e-05,0.00024316396716563666,6.5714,4.2143
0.07421875,-6.103099776913101e-05,-8.398135595330739e-05,-9.325541373617153e-05,0.00024216612550545505,6.5714,4.2143
0.078125,-6.833872051575495e-05,2.4900778142977017e-05,-5.386651071946303e-06,0.0002367953895109483,6.5714,4.2143
0.08203125,-4.735469736781873e-05,-7.32398839642939e-05,-2.5402180843823926e-05,0.0002148428729869535,6.5714,4.2143
0.0859375,-8.007803416495003e-05,-5.12580191561761e-05,-1.70966164370184e-05,0.00020410140099794,6.5714,4.2143
0.08984375,-9.225757207598994e-05,7.860813808804454e-05,1.9031121318379477e-05,0.00022558434497596704,6.5714,4.2143
0.09375,-6.687130630960557e-05,-8.321479484245074e-06,-7.274096313420311e-05,0.00023339098855268173,6.5714,4.2143
0.09765625,-4.735469736781873e-05,-9.909572227664608e-05,-9.372498628213932e-05,0.00020457097354390782,6.5714,4.2143
0.1015625,-5.12580191561761e-05,-0.00014352902443884948,-9.081950615396354e-05,0.00014402546339818415,6.5714,4.2143
0.10546875,-7.224204230411231e-05,-0.00013328647327992676,-9.275649290608073e-05,0.0002182472739452201,6.5714,4.2143
0.109375,-4.001762633707181e-05,-2.0999938225375768e-05,-5.7127675980773646e-05,0.00019726325079728389,6.5714,4.2143
0.11328125,1.950419958800623e-06,-2.980442346227208e-05,-1.5629202230869016e-05,0.00014792878518654152,6.5714,4.2143
0.1171875,2.6338844065003412e-05,-0.00012451133632715344,-0.00011180352930189975,0.00016794431495841913,6.5714,4.2143
0.12109375,-1.1725880442511651e-05,-0.00010203055068894485,-0.00012594940224917983,0.000137187313197528,6.5714,4.2143
0.125,-1.1725880442511651e-05,-5.369392673838408e-05,-9.225757207598994e-05,0.00015183210697489888,6.5714,4.2143
0.12890625,-2.9305502632181293e-05,-7.274096313420311e-05,-6.053207693904022e-05,0.00017331505095292588,6.5714,4.2143
0.1328125,-4.6855776537727944e-05,-5.1756939986266894e-05,-1.2723722102693233e-05,0.0001059313906065461,6.5714,4.2143
0.13671875,-3.467623862668805e-05,-6.150057031509881e-05,-0.00018065460385442895,0.00016894215661860073,6.5714,4.2143
0.140625,-1.66270438910506e-05,-5.319500590829329e-05,-0.0002314271353871977,0.00015573542876325626,6.5714,4.2143
0.14453125,-7.352986108186481e-06,-3.224033104448007e-05,-6.053207693904022e-05,0.00014109063498588537,6.5714,4.2143
0.1484375,-9.289972860303671e-06,-5.369392673838408e-05,-3.855021213092242e-05,0.00014402546339818415,6.5714,4.2143
0.15234375,2.5370350688944822e-05,-0.0001269472439093614,-0.0001523335096757458,0.00010643031143663688,6.5714,4.2143
0.15625,-9.844084534981476e-07,-9.472282794232091e-05,-5.956358356298163e-05,0.00012547734783245593,6.5714,4.2143
0.16015625,-3.711214620889602e-05,9.52578298619045e-07,-3.0273996008239887e-05,0.00014109063498588537,6.5714,4.2143
0.1640625,-3.664257366292822e-05,-4.491878978561075e-05,-8.59183427054246e-05,0.00018652177880827035,6.5714,4.2143
0.16796875,-8.251394174715801e-05,-5.759724852674145e-05,-0.0001162057719203479,0.00021287653795071333,6.5714,4.2143
0.171875,-5.466242011444268e-05,-4.7824269913786534e-05,-7.567579154650188e-05,0.0001567332704234378,6.5714,4.2143
0.17578125,-4.588728316166935e-05,-7.567579154650188e-05,-5.2725433362325484e-05,0.00016503883483024335,6.5714,4.2143
0.1796875,-9.665981469443809e-05,-7.714320575265126e-05,-8.544877015945678e-05,0.00020994170953841454,6.5714,4.2143
0.18359375,-5.759724852674145e-05,-9.289972860303671e-06,-7.822558654154286e-06,0.0001918925148027771,6.5714,4.2143
0.1875,-3.370774525062945e-05,5.0287043909361385e-05,-7.861061995880065e-05,0.0001713780642008087,6.5714,4.2143
0.19140625,-5.2725433362325484e-05,7.790728499275181e-06,-0.00011914060033264667,0.0001415895558159762,6.5714,4.2143
0.1953125,-3.174141021438927e-05,-2.8835930086213485e-05,2.5370350688944822e-05,0.00015573542876325626,6.5714,4.2143
0.19921875,-3.077291683833068e-05,-0.00011667534446631572,-1.6128123060959808e-05,0.00015720284296940565,6.5714,4.2143
0.203125,-7.861061995880065e-05,-0.00013815828844434273,-9.78889369039446e-06,0.0001591691780056458,6.5714,4.2143
0.20703125,-5.2725433362325484e-05,-2.5402180843823926e-05,-5.369392673838408e-05,0.0001493961993926909,6.5714,4.2143
0.2109375,-4.0516547167162595e-05,1.451499128709834e-06,-9.128907869993135e-05,0.00014255804919203476,6.5714,4.2143
0.21484375,-1.6128123060959808e-05,4.391846625467306e-05,2.918913334859219e-06,0.00018065212198367281,6.5714,4.2143
0.21875,-7.32398839642939e-05,2.0498535524528862e-05,2.7806258271152797e-05,0.00025193910411841,6.5714,4.2143
0.22265625,-6.24984119752804e-05,-2.7838088426031908e-05,-3.919236865796918e-06,0.0002143439521568627,6.5714,4.2143
0.2265625,-4.245353391927979e-05,-2.4903260013733135e-05,1.0725556911573953e-05,0.00025437501170061795,6.5714,4.2143
0.23046875,-6.29679845212482e-05,3.317699426565956e-05,5.85374174715799e-06,0.0002675523912718394,6.5714,4.2143
0.234375,-3.224033104448007e-05,5.369144486762796e-05,-1.0757387066453056e-05,0.00024460203308766305,6.5714,4.2143
0.23828125,-2.1997779885557348e-05,-5.662875515068285e-05,1.950419958800623e-06,0.00028612985512169067,6.5714,4.2143
0.2421875,-2.8337009256122697e-05,-5.956358356298163e-05,-2.8337009256122697e-05,0.0002558424259067673,6.5714,4.2143
0.24609375,-5.5161340944533466e-05,-4.245353391927979e-05,-4.6386203991760135e-05,0.00028563093429159986,6.5714,4.2143
0.25,-5.856574190280004e-05,-2.3465194091706733e-05,4.855900086976411e-06,0.00030271163565117877,6.5714,4.2143
0.25390625,6.323314293125797e-06,-3.467623862668805e-05,-2.0999938225375768e-05,0.0002382628037170977,6.5714,4.2143
0.2578125,-1.416178802471963e-05,-4.3451375579461365e-05,-6.103099776913101e-05,0.00024413246054169523,6.5714,4.2143
0.26171875,-4.3451375579461365e-05,-4.245353391927979e-05,6.323314293125797e-06,0.0002162809389089799,6.5714,4.2143
0.265625,-6.930721389181354e-05,-1.9532524019226383e-05,6.833623864499884e-05,0.0002402291387533379,6.5714,4.2143
0.26953125,-3.420666608072024e-05,4.386327541008605e-06,2.3433363936827632e-05,0.00028513201346150904,6.5714,4.2143
0.2734375,-1.5159629684901211e-05,-4.418157695887707e-06,-4.735469736781873e-05,0.00023776388288700688,6.5714,4.2143
0.27734375,-2.2966273261615945e-05,-5.885571902037092e-06,-8.982166449378195e-05,0.00023582689613488975,6.5714,4.2143
0.28125,-1.70966164370184e-05,-4.735469736781873e-05,-3.761106703898682e-05,0.00022948766676432437,6.5714,4.2143
0.28515625,-3.174141021438927e-05,-7.567579154650188e-05,7.321155953307375e-06,0.00020800472278629736,6.5714,4.2143
0.2890625,-6.29679845212482e-05,-7.517687071641108e-05,-6.39364778973068e-05,0.00020750580195620657,6.5714,4.2143
0.29296875,-4.148504054322119e-05,-5.956358356298163e-05,-5.956358356298163e-05,0.00019773282334325167,6.5714,4.2143
0.296875,-2.0999938225375768e-05,-9.032058532387276e-05,-7.32398839642939e-05,0.00019676432996719307,6.5714,4.2143
0.30078125,-2.950743489738322e-06,-0.00012451133632715344,-8.835425028763257e-05,0.00019626540913710228,6.5714,4.2143
0.3046875,1.950419958800623e-06,-0.0001176731861264973,-9.812722890058748e-05,0.0001796836286076142,6.5714,4.2143
0.30859375,-1.5629202230869016e-05,-4.3920948125429174e-05,-5.466242011444268e-05,0.0001591691780056458,6.5714,4.2143
0.3125,-8.321479484245074e-06,-9.081950615396354e-05,-0.00014352902443884948,0.00017087914337071791,6.5714,4.2143
0.31640625,4.830057526512377e-07,-0.00012498090887312125,-0.00020407453458457314,0.00015086361359884027,6.5714,4.2143
0.3203125,2.880409993133439e-05,-0.00011570685109025713,-0.00010886870088960098,0.00012351101279621572,6.5714,4.2143
0.32421875,5.3548209170672006e-06,-0.00016357390249485007,-0.0001079002075135424,0.00021140912374456393,6.5714,4.2143
0.328125,1.0226636081483163e-05,-0.000130351644867628,-0.000154270496427863,0.00023095508097047376,6.5714,4.2143
0.33203125,3.4644408471808944e-05,-0.0001488997604333562,-0.0001538009238818952,0.00023532797530479894,6.5714,4.2143
0.3359375,2.440185731288623e-05,-0.0001962678910078584,-0.00015770424567025253,0.00026608497706569006,6.5714,4.2143
0.33984375,3.0271514137483776e-05,-0.00017968611047837035,-0.00022555747856260015,0.00024216612550545505,6.5714,4.2143
0.34375,4.101298612649728e-05,-0.00016991313186541542,-0.0002460719291645685,0.00026608497706569006,6.5714,4.2143
0.34765625,4.785113632715341e-05,-0.0001645423958709087,-0.00015867273904631116,0.00026658389789578087,6.5714,4.2143
0.3515625,4.832070887312122e-05,-0.00016210648828870067,-0.00012057866625467309,0.00025437501170061795,6.5714,4.2143
0.35546875,4.685329466697183e-05,-0.0001503671746395056,-0.00015770424567025253,0.0002480357823300526,6.5714,4.2143
0.359375,4.832070887312122e-05,-0.00015330200305180438,-0.00020163862700236514,0.00022021360898146023,6.5714,4.2143
0.36328125,4.198147950255587e-05,-0.00014159203768673227,-0.00016794679682917527,0.00018845876556038753,6.5714,4.2143
0.3671875,3.611182267795833e-05,-0.00012791573728542,-0.00013278755244983597,0.0001596387505516136,6.5714,4.2143
0.37109375,3.5143329301899726e-05,-0.00012498090887312125,-0.00011423943688410774,0.00015573542876325626,6.5714,4.2143
0.375,2.7336685725185006e-05,-0.00011230245013199054,-0.00010886870088960098,0.00014255804919203476,6.5714,4.2143
0.37890625,1.3660385323872723e-05,-0.00010936762171969177,-0.00011520793026016633,0.00012400993362630654,6.5714,4.2143
0.3828125,2.918913334859219e-06,-0.00011667534446631572,-0.00010693171413748379,0.00011083255405508504,6.5714,4.2143
0.38671875,-3.919236865796918e-06,-9.178799953002214e-05,-0.00010693171413748379,0.00011130212660105286,6.5714,4.2143
0.390625,-1.5159629684901211e-05,-6.930721389181354e-05,-7.811169912870985e-05,0.00011620329004959179,6.5714,4.2143
0.39453125,-2.637067421988252e-05,-5.856574190280004e-05,-5.319500590829329e-05,0.00011376738246738381,6.5714,4.2143
0.3984375,-4.1015467997253384e-05,-6.737022713969636e-05,-7.957911333485924e-05,0.00010399440385442892,6.5714,4.2143
0.40234375,-6.003315610894942e-05,-7.614536409246968e-05,-6.540389210345618e-05,0.00010056065461203934,6.5714,4.2143
0.40625,-6.930721389181354e-05,-6.346690535133899e-05,-4.0516547167162595e-05,0.00010302591047837032,6.5714,4.2143
0.41015625,-7.224204230411231e-05,-5.319500590829329e-05,-4.148504054322119e-05,0.00010789772564278627,6.5714,4.2143
0.4140625,-8.007803416495003e-05,-4.3920948125429174e-05,-6.3551444480049e-06,0.0001054618180605783,6.5714,4.2143
0.41796875,-8.835425028763257e-05,-2.686959504997331e-05,-6.3551444480049e-06,9.32529318654154e-05,6.5714,4.2143
0.421875,-9.422390711223012e-05,-6.854065278095689e-06,-4.198396137331198e-05,8.641478166475928e-05,6.5714,4.2143
0.42578125,-9.715873552452889e-05,-3.919236865796918e-06,8.78857015945676e-06,8.44484466285191e-05,6.5714,4.2143
0.4296875,-0.00010106205731288625,-1.5159629684901211e-05,2.7336685725185006e-05,9.472034607156478e-05,6.5714,4.2143
0.43359375,-0.00010936762171969177,-2.0031444849317175e-05,4.830057526512377e-07,9.812474702983138e-05,6.5714,4.2143
0.4375,-0.000106432793307393,-1.5159629684901211e-05,2.7806258271152797e-05,0.00010056065461203934,6.5714,4.2143
0.44140625,-9.56913213183795e-05,1.6595213736171495e-05,4.8819629703212e-05,9.568883944762339e-05,6.5714,4.2143
0.4453125,-8.788467774166477e-05,2.2934443106736844e-05,5.712519411001753e-05,8.054512484016174e-05,6.5714,4.2143
0.44921875,-8.788467774166477e-05,1.6595213736171495e-05,7.957663146410313e-05,7.957663146410313e-05,6.5714,4.2143
0.453125,-8.738575691157399e-05,1.8532200488288685e-05,5.075661645532919e-05,7.860813808804454e-05,6.5714,4.2143
