timestamp,TP9,AF7,AF8,TP10,Valence,Arousal
0.0,-6.885499941863119e-05,7.079874091096368e-05,6.835285722133218e-05,-1.3190417651636465e-05,5.9286,6.9286
0.00390625,-6.836789546349272e-05,5.3221542870222094e-05,8.983725081712071e-05,-4.94623076218744e-07,5.9286,6.9286
0.0078125,-6.738332363927665e-05,4.63813596704052e-05,0.00010838865676813924,9.666887891966951e-07,5.9286,6.9286
0.01171875,-6.494780386358429e-05,5.565706264591449e-05,6.835285722133218e-05,9.666887891966951e-07,5.9286,6.9286
0.015625,-6.298902412909127e-05,6.981416908674762e-05,-8.309014186312594e-06,-1.3677521606774945e-05,5.9286,6.9286
0.01953125,-6.0066400398260395e-05,8.34945354863814e-05,-2.73475240924696e-05,-3.1741823602655e-05,5.9286,6.9286
0.0234375,-5.909219248798345e-05,8.153575575188838e-05,-6.350234451819574e-06,-3.0280511737239564e-05,5.9286,6.9286
0.02734375,-6.348649199816884e-05,7.7141456241703e-05,-7.519121080264313e-09,-2.1979016672007248e-05,5.9286,6.9286
0.03125,-6.738332363927665e-05,8.300743153124292e-05,-3.1741823602655e-05,-1.8558925072098815e-05,5.9286,6.9286
0.03515625,-6.348649199816884e-05,8.446874339665836e-05,-5.0790697422751135e-05,-1.9046029027237266e-05,5.9286,6.9286
0.0390625,-5.909219248798345e-05,8.10486517967499e-05,-2.7834628047608076e-05,-1.4651729517051876e-05,5.9286,6.9286
0.04296875,-5.176490533302808e-05,7.128584486610216e-05,-2.1004808761730286e-05,-8.796118141451046e-06,5.9286,6.9286
0.046875,-5.0790697422751135e-05,6.493276562142376e-05,4.386780389105126e-06,-1.1231637917143444e-05,5.9286,6.9286
0.05078125,-5.176490533302808e-05,7.7141456241703e-05,1.7082574964522848e-05,-1.7097613206683377e-05,5.9286,6.9286
0.0546875,-4.9319021643396595e-05,7.079874091096368e-05,1.0252755678645087e-05,-1.9533132982375746e-05,5.9286,6.9286
0.05859375,-4.443761817807271e-05,4.8827243360036704e-05,2.196397842984672e-05,-2.0020236937514227e-05,5.9286,6.9286
0.0625,-4.297630631265728e-05,4.492004780498979e-05,3.0265473495079048e-05,-1.0257430006866484e-05,5.9286,6.9286
0.06640625,-5.4200425108720465e-05,4.735556758068216e-05,2.1476874474708238e-05,-7.519121080264313e-09,5.9286,6.9286
0.0703125,-5.4200425108720465e-05,3.905407251544983e-05,1.7082574964522848e-05,-9.770326051728005e-06,5.9286,6.9286
0.07421875,-4.8831917688258114e-05,3.856696856031135e-05,2.782995371938668e-05,-1.8558925072098815e-05,5.9286,6.9286
0.078125,-4.785770977798115e-05,3.173714927443359e-05,3.222425322957207e-05,-2.2953224582284205e-05,5.9286,6.9286
0.08203125,-4.492472213321119e-05,6.345560123598148e-06,1.5134159143968958e-05,-2.930630382696262e-05,5.9286,6.9286
0.0859375,-4.8831917688258114e-05,8.293975944152067e-06,1.1226963588922018e-05,-1.8071821116960335e-05,5.9286,6.9286
0.08984375,-5.12778013778896e-05,-4.94623076218744e-07,1.1226963588922018e-05,-2.0020236937514227e-05,5.9286,6.9286
0.09375,-4.3463410267795763e-05,-1.0744533962004965e-05,1.7082574964522848e-05,-2.5399108271915707e-05,5.9286,6.9286
0.09765625,-3.906911075761036e-05,-8.309014186312594e-06,1.3662483364614416e-05,-2.8321732002746556e-05,5.9286,6.9286
0.1015625,-3.906911075761036e-05,-1.1231637917143444e-05,1.1226963588922018e-05,-2.637331618219265e-05,5.9286,6.9286
0.10546875,-4.3463410267795763e-05,-3.955621471274884e-05,7.319768033875106e-06,-1.9533132982375746e-05,5.9286,6.9286
0.109375,-3.809490284733341e-05,-3.955621471274884e-05,-1.4688309864957034e-06,-2.7834628047608076e-05,5.9286,6.9286
0.11328125,-3.1741823602655e-05,-2.8808835957885023e-05,3.899676433966647e-06,-2.2953224582284205e-05,5.9286,6.9286
0.1171875,-3.711033102311735e-05,-3.760779889219493e-05,7.319768033875106e-06,-1.3190417651636465e-05,5.9286,6.9286
0.12109375,-2.3440328537422686e-05,-3.076761569237804e-05,1.8554250743877388e-05,-1.2703313696497986e-05,5.9286,6.9286
0.125,-1.8071821116960335e-05,-4.443761817807271e-05,5.3609882993820856e-06,-2.3440328537422686e-05,5.9286,6.9286
0.12890625,-2.73475240924696e-05,-6.934210337376967e-05,-2.5399108271915707e-05,-1.6123405296406416e-05,5.9286,6.9286
0.1328125,-1.4164625561913397e-05,-6.397359595330732e-05,-3.271603151293195e-05,-5.376026541542615e-06,5.9286,6.9286
0.13671875,1.5134159143968958e-05,-5.176490533302808e-05,-3.858200680247189e-05,-1.0744533962004965e-05,5.9286,6.9286
0.140625,2.831705767452513e-05,-4.639639791256573e-05,-4.639639791256573e-05,-7.519121080264313e-09,5.9286,6.9286
0.14453125,3.173714927443359e-05,-8.057658608377196e-05,-7.177762314946206e-05,-7.821910231174115e-06,5.9286,6.9286
0.1484375,5.077565918059059e-05,-0.00010156351181048287,-0.00010303518758983741,-2.1004808761730286e-05,5.9286,6.9286
0.15234375,6.591733744563982e-05,-9.864088807965203e-05,-0.00013476949207141218,-1.3190417651636465e-05,5.9286,6.9286
